feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
up_slope_med_II,-0.45804692297774385,-0.6390860998552546,-0.215770551907392,3.923885193024594e-06,True,True,2.1195159389093476e-05,True
down_slope_med_II,0.45786672384242,0.7467832922868802,0.07331060939750896,0.00404305492173847,True,False,0.010992205403699738,False
qrs_higuchi_med_II,0.45024389200958664,0.8494723005538566,0.14148896675910969,0.01976033662748547,True,False,0.044011658852126725,False
t_peak_to_end_med_II,0.4480005644156508,0.6626775854597696,0.19861099478754934,3.654856983806864e-06,True,False,2.0383999112939095e-05,False
st_slope_J80_med_V5,-0.44456237266013315,-0.362914949352847,-0.4707357166845108,1.0726166575258494e-12,True,True,1.4716300541254653e-11,True
freq_hf_ratio_skew_V5,0.44177429954616004,0.32254639587991124,0.5954129149715138,7.763983582929025e-06,True,True,3.974696073051725e-05,True
qrs_area_med_V1,0.4380152446756846,0.6138543131373813,0.35417692292794556,0.0001997578097154171,True,True,0.0007967084736324192,True
qrs_ninflect_skew_V5,0.4362977257839821,0.33117184968787416,0.5745356797137814,0.004466353293244784,True,True,0.011921861319711758,True
T_amp_med_V1,0.4263801318146792,0.08571501101402476,0.8074224370644554,0.00872709509811082,True,False,0.021305292659444922,False
delta_empatement_area_med_II,-0.42448807612425576,-0.48085311642036704,-0.34007053445481694,1.4717220862911694e-07,True,True,1.067819897052883e-06,True
delta_ratio_init_peak_skew_II,-0.42420288783653853,-0.5633358830721995,-0.3202099343385763,1.5028506796804296e-06,True,True,8.887547985006679e-06,True
delta_accel_max_med_II,-0.419723755867403,-0.5788893060754219,-0.2703468332777806,4.1952666596326565e-08,True,True,3.426134438700003e-07,True
qrs_entropy_iqr_V1,0.419333525404674,0.5448796741820717,0.404378271588748,6.148907887117954e-06,True,True,3.190828112316941e-05,True
delta_empatement_area_iqr_V1,0.4170612870323641,0.9874962172381595,0.013236243481490422,0.002949364968600303,True,False,0.008758720209782718,False
delta_slopemax40_med_II,-0.41635514764794557,-0.5181752734097833,-0.29226373696063634,3.826917807111901e-07,True,True,2.476665675168645e-06,True
S_amp_med_II,-0.41430245947780914,-0.7039143774290715,-0.15364192817035321,0.003230844305293528,True,False,0.009366160333871342,False
delta_area_third_iqr_V5,0.4074739598393071,0.4260954159848199,0.43303360701459725,7.683668627419797e-12,True,True,9.24736259370172e-11,True
delta_slopemax60_med_II,-0.40074124154510554,-0.5063949318544854,-0.2723150377851388,1.1250073255894306e-06,True,True,6.890669869235262e-06,True
delta_slopemax20_med_V5,-0.39798248461213953,-0.35404090450682874,-0.3069205828077811,1.4989689940877907e-05,True,True,7.29285624073918e-05,True
qrs_entropy_std_II,-0.39316891461430065,-0.3953277795068713,-0.430284889935746,1.2072078350713873e-06,True,True,7.328713051849306e-06,True
up_slope_med_V1,0.3919651037690754,0.32385397717837794,0.6628792759603146,0.007346061026299449,True,True,0.018340313625011186,True
T_amp_med_II,0.3909296399423875,0.48218041803256567,0.29104213071045787,0.001466349013817108,True,True,0.004637201294180599,True
qrs_ninflect_iqr_V1,-0.3907259577307585,-0.3750698870210332,-0.47254211556173215,0.00022770606884460167,True,True,0.0008825218261434845,True
qrs_asym_std_II,0.3904679610498467,0.32677331982391783,0.42087815194719164,1.030814875942592e-08,True,True,8.839237561207727e-08,True
delta_slopemax40_med_V5,-0.39012228061219884,-0.338605171539666,-0.3038452939370117,1.6097686223654115e-05,True,True,7.722386538060645e-05,True
qrs_npeaks_skew_II,0.3860376455746847,0.5653755548429694,0.2018172512390988,0.0008322293358736857,True,True,0.0027985751196536687,True
delta_slopemax60_med_V5,-0.3858651065858386,-0.33783142429799856,-0.29617927567368385,1.838659113120503e-05,True,True,8.698759666211483e-05,True
delta_slow_phase_ms_iqr_II,0.38490750305254956,0.1440876569061975,0.6199381587129998,0.06938686143407857,True,False,0.12395673683275495,False
qrs_width25_std_V1,0.3844952039167298,0.4628813505138409,0.2535970047864263,3.815853324866124e-10,True,True,3.849522618909061e-09,True
delta_smoothness_skew_II,0.3838816101750098,0.4139735731623216,0.308769649398514,0.0001035834180033016,True,True,0.0004359400291427294,True
delta_slopemax60_iqr_V1,0.3837939319777131,0.8769689179955472,-0.009859262650495705,0.036942529632775244,True,False,0.07345674008140236,False
qrs_npeaks_std_V5,-0.37953123672655315,-0.47392180165135844,-0.30450527277834527,0.00012766536219211235,True,True,0.0005213002289511255,True
delta_area_third_skew_V5,-0.3791147371467388,-0.34326058437360835,-0.3603455312786371,0.00010607857628826789,True,True,0.0004437189227667791,True
delta_slopemax40_iqr_V1,0.3785969577143252,0.922794089525013,-0.037527138512197494,0.03892953048361368,True,False,0.07652050977581372,False
R_amp_med_V1,0.37354826470891556,-0.11241102042337936,1.0195478671286893,0.2010329372204408,True,False,0.29915096514798784,False
n_leads_morpho_failed,0.37091658167468344,0.1392565186443272,0.6314692699342671,1.0914411230967063e-09,True,False,1.0399008478393618e-08,False
qrs_entropy_iqr_II,-0.36979910307319497,-0.24733530502929796,-0.49485269723593794,6.165611243686746e-08,True,True,4.934491362821479e-07,True
delta_area_third_skew_II,-0.36098419203768,-0.43550401328538096,-0.24827906946073133,0.0002447340776721445,True,True,0.0009431886364218604,True
delta_concavity_med_II,-0.3597628444480141,-0.3452444596549604,-0.3634314944658527,0.0002045428948475823,True,True,0.0008110776061586211,True
delta_t_to_max_std_V1,0.35930589571115107,0.4137669039154054,0.21549181408441423,0.00012558201260253548,True,True,0.0005158638361996367,True
delta_ratio_init_peak_std_V5,0.35901975925201735,0.26123971820087055,0.3654543659024768,1.9506214009267525e-12,True,True,2.4329568746104587e-11,True
qrs_p2p_iqr_V1,0.3554246194743897,0.6648737608037127,0.2040877078965942,0.27500891344811895,True,True,0.3857998254098356,False
Q_amp_std_V1,0.35325977972161543,0.6776704540121312,0.32921167489359443,0.0039912372864831245,True,True,0.010951955114109695,True
qrs_width50_iqr_II,0.35295451807227685,0.4865700502676015,0.17795563729391237,0.07567388308654255,True,False,0.1321998622229741,False
qrs_fwhm_iqr_II,0.35295451807227685,0.4865700502676015,0.17795563729391237,0.07567388308654255,True,False,0.1321998622229741,False
t_symmetry_med_V5,0.35126123431643785,0.7793869503978085,0.10688168396375862,0.008511567671930285,True,False,0.020999357737640254,False
down_slope_skew_V1,0.3496315903659038,0.533121809335866,0.21413730818389906,0.003936740069760609,True,True,0.010859415562514147,True
qrs_Rsharp_med_II,-0.3462205797766779,-0.4860005539752931,-0.18984018217100604,1.2228733485293462e-05,True,False,6.123292825482712e-05,False
